X1,X6,X7,X8,X9,X10,X11,X18,X19,Y
20000,0,0,0,0,0,0,1258,1270,0
150000,-1,-1,-1,-1,-1,-1,2500,7500,0
50000,1,2,3,2,0,0,4570,0,0
60000,0,0,0,0,0,0,2415,3000,0
210000,0,0,0,0,0,-1,3000,2000,0
150000,0,0,0,0,0,0,6000,7000,0
60000,0,0,0,0,0,0,3044,1123,1
210000,0,0,-1,-1,-1,0,1035,1666,0
210000,-2,-2,-2,-2,-2,-2,4500,0,0
360000,-1,-1,-1,-1,-1,-1,14596,10705,0
10000,0,0,2,3,2,0,3000,800,0
140000,0,0,0,0,2,2,7000,0,0
100000,1,2,0,0,0,0,0,2000,0
50000,-1,-1,-1,0,0,-1,836,1616,1
360000,-2,-2,-2,-2,-2,-2,0,0,1
360000,1,-2,-2,-2,-2,-2,0,0,0
30000,0,0,0,0,0,-2,1104,1400,0
20000,2,2,2,0,0,0,3467,486,0
260000,0,-1,-1,0,-1,-1,3856,13000,0
100000,2,2,2,2,2,2,3500,1500,1
340000,-2,-2,-1,-1,0,0,10034,50024,0
50000,1,2,0,0,2,2,0,3000,1
180000,0,0,0,0,-2,-2,5000,15000,0
360000,-1,-1,-1,0,0,-1,3700,6562,0
60000,0,0,0,0,0,2,2000,4000,0
20000,1,2,2,0,0,-1,1400,30,0
150000,1,2,2,-1,-1,2,0,0,1
150000,0,0,0,0,0,0,3820,50001,0
300000,0,0,-1,0,0,-1,20000,3342,0
420000,0,0,0,0,0,0,3002,2200,0
500000,0,0,0,0,0,0,15633,19725,0
150000,0,0,-2,-2,-2,-2,0,0,0
50000,0,0,0,3,2,2,1700,4630,1
110000,1,2,2,0,0,-1,3900,0,0
150000,-2,-2,-2,-2,-2,-2,1208,1006,0
80000,0,0,0,0,0,0,3328,2811,0
150000,0,0,-1,-1,-1,-1,1000,8000,0
50000,0,0,-2,-2,-2,-2,0,0,0
20000,0,0,0,0,0,0,4000,1409,0
80000,0,0,0,0,0,0,3032,5000,0
150000,2,2,2,0,0,2,14779,0,1
240000,1,-2,-2,-1,0,0,12,16,0
100000,-2,-2,-2,-2,-2,-2,4780,0,0
130000,0,0,0,0,0,0,3500,3022,0
20000,0,0,0,0,0,0,1373,1384,0
340000,-1,-1,-1,-1,-1,-1,3074,3002,0
430000,-1,-1,-1,-1,-1,-1,10590,31448,0
110000,0,0,0,0,0,0,2000,1500,0
90000,0,0,0,0,0,-1,2006,2012,0
10000,0,-1,-1,0,0,0,231,5000,0
100000,-1,-1,-2,-2,-2,-2,0,0,0
390000,-2,-2,-2,-1,-1,0,6083,1051,0
130000,-1,-1,-1,-1,0,-1,2529,11929,0
180000,0,0,0,0,0,0,3333,3310,0
50000,0,0,0,0,0,0,4000,1565,0
80000,0,0,0,0,0,0,4424,1600,0
30000,1,2,2,0,0,2,1716,1500,1
150000,-1,-1,-1,0,0,-1,0,6700,0
230000,1,-1,-1,-1,-1,-1,907,1599,0
90000,2,3,3,2,2,2,5900,0,1
80000,0,0,0,0,0,0,1185,1157,0
700000,-1,0,-1,0,0,0,17599,130370,0
30000,0,0,0,0,0,-2,1923,1000,1
90000,-1,0,0,0,0,0,5000,6000,1
200000,-1,-1,-1,-1,-1,-1,2306,1234,0
230000,0,0,0,0,0,0,4082,1990,1
100000,0,0,0,0,0,0,1712,1639,0
360000,0,0,0,0,0,0,5708,6059,0
500000,1,-2,-2,-2,-2,-2,0,0,1
240000,-1,-1,-1,-1,-1,-1,164820,11728,0
360000,0,0,0,0,0,0,25126,60259,0
360000,2,2,2,2,2,-2,0,0,1
320000,0,0,0,0,0,0,4028,4000,0
50000,0,0,0,0,-1,-1,1383,1000,0
140000,0,0,0,0,0,0,2473,2000,0
360000,0,0,-1,-1,-1,-1,1067,1341,0
180000,-1,-1,-1,-1,-1,-1,1812,5347,1
330000,-2,-2,-2,-1,-1,0,1800,0,0
140000,0,0,2,2,-2,-2,2198,5,1
360000,-2,-2,-2,-2,-2,-2,955,2043,0
150000,2,2,2,2,0,0,3000,1000,1
220000,0,0,0,0,0,0,2601,2140,0
260000,0,0,0,0,0,0,10036,8185,0
30000,0,0,0,0,2,2,1615,1323,0
580000,-1,-1,-1,-1,-1,-1,2190,6558,0
50000,0,-1,-1,-1,-1,-1,300,591,0
230000,-1,-1,2,-1,-1,-1,9574,0,1
20000,2,0,0,0,0,0,1500,1500,1
110000,2,0,0,0,2,2,3200,3200,1
240000,0,0,0,0,0,0,6042,3558,0
50000,0,0,0,0,0,0,2128,1344,0
20000,-1,-1,-1,-1,-1,-1,0,543,0
190000,0,0,0,0,0,0,6000,5581,0
100000,0,0,2,0,0,0,7500,0,0
500000,-2,-2,-2,-2,-2,-1,5041,0,0
170000,-1,-1,-1,-1,-1,-1,1001,2446,0
150000,0,0,0,0,0,0,7000,1000,0
30000,0,0,0,0,0,0,1899,1400,0
80000,2,0,0,0,0,0,3253,3211,1
340000,-2,-1,-1,-1,-2,-2,18832,24099,0
210000,0,0,2,2,2,0,7500,103,0
30000,0,0,0,0,0,0,2500,1011,0
230000,-1,-1,-1,-1,-1,-1,1816,1816,0
20000,0,0,0,0,0,0,1900,2900,0
70000,0,0,0,0,0,0,3800,3200,0
310000,0,0,0,0,0,0,8874,7984,1
80000,0,0,0,0,0,0,1337,1368,1
150000,0,0,0,0,0,0,6554,10000,0
20000,0,0,0,0,-1,-1,1218,1285,0
220000,-1,-1,0,-1,-1,2,1138,3000,0
150000,0,0,0,0,0,0,5520,5200,0
530000,0,0,0,0,0,0,20000,10000,0
150000,-1,-1,-1,0,0,0,0,65748,0
150000,-1,-1,-1,0,0,0,16836,2000,1
420000,0,0,-1,0,0,-1,1275,156564,0
80000,-2,-2,-2,-2,-2,-2,0,0,0
100000,-1,0,0,0,0,0,3000,3403,0
30000,2,2,2,2,2,2,1500,800,1
50000,0,0,0,0,-2,-2,2000,1800,0
330000,-1,-1,-1,-2,-1,-1,1586,0,1
140000,0,0,2,2,0,0,12800,5000,0
50000,0,0,0,0,0,0,2140,3082,0
360000,1,-2,-2,-2,-2,-2,0,0,1
180000,-1,-1,2,0,0,0,4400,0,1
130000,2,0,0,2,0,0,2000,6844,0
130000,1,2,2,0,0,0,5200,47,0
20000,2,2,0,0,2,2,0,1300,0
260000,0,0,0,0,0,0,4000,2092,0
50000,0,0,0,0,0,0,1996,1804,0
320000,0,0,0,0,0,0,30236,5004,0
70000,0,0,0,0,0,0,2000,2500,1
180000,-1,-1,-1,-1,0,-1,4246,2727,0
60000,2,2,0,0,0,0,55,2400,0
80000,-2,-2,-2,-2,-2,-2,1703,800,0
10000,0,0,0,0,0,0,1206,2000,0
150000,1,2,0,0,0,0,0,5000,1
50000,0,0,0,0,0,0,6000,2044,0
150000,0,0,0,0,0,0,1745,1269,0
350000,0,0,0,0,0,-1,3604,2072,0
380000,0,0,0,0,0,0,15071,13500,0
130000,-1,-1,-1,-1,-1,-1,174,1214,0
180000,-1,-1,-2,-2,-2,-2,0,0,0
100000,0,0,0,0,0,0,7000,3533,0
30000,3,2,2,2,2,2,2000,1000,1
430000,0,0,0,0,0,0,40000,30000,0
200000,-1,2,-1,-1,-1,-1,0,2192,1
360000,1,-2,-2,-2,-2,-2,0,0,1
80000,-1,-1,-1,-1,-1,-1,1147,1147,0
40000,2,2,2,2,2,0,0,3000,1
80000,0,0,0,0,0,0,2022,1308,0
20000,0,0,0,0,0,0,1315,1297,0
250000,-1,-1,-1,0,0,-1,1339,2617,1
70000,0,0,-1,-1,-1,0,2000,4540,0
20000,0,0,0,0,0,0,1286,3900,1
160000,1,-2,-2,-2,-2,-2,0,0,0
70000,0,0,0,-2,-2,-2,1850,0,1
50000,-2,-2,-2,-2,-2,-2,592,390,0
30000,2,2,2,3,2,2,1800,2378,1
80000,0,0,0,0,0,-1,3000,3000,0
20000,0,0,0,0,0,0,1285,1598,0
50000,0,0,0,0,0,0,1200,1024,0
50000,1,-2,-2,-2,-2,-2,0,0,0
230000,-1,-1,-1,-1,-1,-1,380,2100,0
10000,1,-2,-2,-2,-2,-2,0,0,1
20000,0,0,2,0,0,2,3300,0,0
110000,2,0,0,0,0,2,5000,3000,0
200000,-1,-1,-1,-1,-1,-1,2519,2519,0
20000,1,-1,0,0,-1,-1,52082,15800,0
80000,-1,-1,2,0,0,0,4599,0,0
280000,1,-2,-2,-2,-1,-1,0,0,0
140000,0,0,0,0,-1,-1,4924,1000,0
60000,0,0,0,2,2,2,1414,2678,0
50000,0,-1,-1,0,0,0,3000,10510,0
200000,-2,-2,-2,-2,-2,-2,0,0,0
180000,1,2,0,0,0,0,0,10000,0
260000,0,0,0,0,0,0,9000,7009,0
150000,0,0,2,2,2,0,6395,0,1
130000,0,0,0,0,0,0,7000,8000,0
120000,-1,-1,-1,-1,-2,-2,0,780,1
210000,-2,-2,-2,-2,-2,-2,0,0,0
110000,0,0,0,0,0,0,4259,3212,0
30000,-1,-1,-1,-1,-1,-1,4096,2064,0
170000,-1,-1,-1,-1,-1,-1,5507,100,1
360000,-1,-1,-1,0,0,0,2148,34766,0
130000,0,0,0,0,0,0,3647,4198,1
30000,2,2,2,0,0,0,4500,0,1
160000,-2,-2,-2,-2,-2,-2,0,0,0
30000,-1,0,0,0,0,0,1437,1451,0
10000,1,-1,-1,-2,-2,-2,1000,0,1
50000,0,0,-1,0,0,-1,0,4494,0
80000,0,0,0,-1,-1,-1,5000,5000,0
260000,1,-2,-2,-1,0,0,0,0,0
170000,2,0,0,0,0,0,5020,3003,1
30000,0,0,0,0,0,0,2000,2500,0
50000,0,0,0,0,0,0,1269,1284,0
120000,0,0,0,0,0,0,5000,4251,0
240000,2,0,0,0,0,0,3100,2400,1
180000,0,-1,-1,-1,0,0,18339,2766,0
60000,0,0,0,0,0,0,1663,1983,0
150000,0,0,0,0,0,0,2500,3000,1
360000,1,-2,-2,-2,-2,-2,0,0,0
350000,-2,-2,-2,-2,-2,-2,0,0,1
30000,-1,-1,-1,-2,-2,-2,780,0,0
120000,0,0,0,0,0,0,4600,4300,0
330000,1,-2,-2,-2,-2,-2,0,0,1
500000,-2,-2,-1,0,0,-2,1131,150042,0
100000,0,0,0,0,0,0,4600,5000,0
80000,1,2,-1,-1,-1,-1,0,3237,0
260000,0,0,0,0,0,0,20000,1826,0
500000,0,0,0,0,0,0,20241,20154,0
90000,0,0,0,0,0,0,5110,2000,0
360000,-1,-1,-1,-1,-1,-1,239,2414,0
360000,-1,-1,-1,-1,-1,-1,1937,944,0
100000,0,0,0,-1,-1,-1,1000,0,0
200000,0,0,0,0,0,0,9000,9000,1
490000,0,0,0,0,0,0,7133,11365,0
460000,0,0,0,0,0,0,5095,5011,0
20000,1,2,2,2,2,2,2000,0,1
230000,0,0,0,0,0,0,3000,4000,0
170000,0,0,0,0,0,0,8000,8000,0
60000,0,0,0,0,0,0,5000,2156,0
90000,0,0,2,0,0,0,56388,112,0
160000,1,-1,-1,-2,-2,-2,499,0,0
20000,2,2,2,0,0,0,1300,700,1
500000,1,-2,-2,-2,-2,-2,0,0,0
30000,0,0,0,0,0,0,1200,1200,1
170000,-1,-1,-1,-1,0,-1,3408,2908,0
100000,0,0,0,0,0,0,3025,3000,0
50000,0,0,0,0,0,0,2109,2406,0
110000,2,2,2,2,0,0,5400,4000,1
20000,0,0,2,0,0,0,2424,0,0
70000,0,0,0,0,0,0,1600,2000,0
310000,-2,-2,-2,-2,-2,-1,45484,20033,0
30000,2,2,2,2,0,0,2000,1200,1
30000,0,0,2,2,2,2,3300,1000,1
100000,0,0,0,-2,-2,-2,1000,0,0
150000,-2,-2,-2,-2,-2,-2,0,2403,0
80000,0,0,0,0,0,0,1500,3024,0
200000,0,0,0,0,0,2,5380,5141,0
20000,1,2,2,2,2,0,0,2690,1
30000,0,0,0,0,0,0,2000,1418,0
50000,0,0,0,0,0,0,1246,1258,0
130000,0,-1,-1,0,0,0,376,17055,0
330000,0,0,0,0,0,0,5500,4723,0
80000,-2,-2,-2,-2,-2,-2,0,0,0
50000,-1,-1,-1,-1,-1,-1,14608,22730,0
150000,-1,0,0,-2,-2,-2,2000,0,0
210000,1,-1,-1,0,0,-1,241,4651,0
30000,3,2,2,-2,-2,-2,389,0,0
500000,1,-1,2,-1,-1,-1,3678,6,0
60000,1,2,-1,-1,-1,-1,0,18026,0
20000,-1,-1,-1,-1,0,0,390,390,0
30000,2,2,2,0,0,2,7000,0,1
120000,2,2,2,2,2,2,1200,1800,1
80000,1,2,0,0,0,0,21,1819,1
360000,-2,-2,-2,-2,-2,-2,0,0,1
150000,-1,-1,-1,0,0,-1,15227,17610,0
10000,0,0,0,0,0,0,2134,1000,0
230000,0,-1,0,0,0,0,107000,3826,0
380000,-1,-1,-1,-1,-1,-1,9240,15233,0
350000,-2,-2,-2,-2,-2,-2,7900,0,0
130000,0,0,0,0,0,0,5000,6000,0
490000,-2,-1,-1,0,0,0,16388,28800,0
150000,0,-1,0,-1,-1,-2,4447,1000,0
340000,-2,-2,-2,-2,-2,-2,780,0,1
80000,1,-2,-2,-2,-2,-2,0,0,0
230000,-2,-2,-2,-2,-2,-2,0,0,0
160000,0,0,0,0,0,0,6008,6011,0
300000,-1,-1,-1,-1,-2,-1,0,256,0
400000,0,0,0,0,0,0,44776,1502,0
80000,-1,-1,-1,-1,-1,-1,390,390,0
320000,-1,-1,-1,-1,-1,-1,5318,4160,0
310000,-2,-2,-2,-2,-2,-1,10000,4000,0
270000,-2,-2,-1,0,0,-2,511,10069,0
280000,0,0,2,0,0,0,3000,0,0
330000,0,0,-1,-1,0,0,7558,5000,0
50000,0,0,0,2,2,2,1300,1700,0
240000,1,-2,-2,-2,-2,-2,0,0,1
180000,-1,-1,-1,-1,-1,-1,0,715,0
270000,4,4,3,2,2,2,0,0,1
70000,2,2,2,2,2,2,0,4000,1
290000,0,0,0,0,0,0,10000,8000,0
350000,-2,-2,-2,-2,-2,-2,3813,1298,0
210000,2,-1,-1,-1,-1,-1,176,195,0
110000,2,2,2,2,2,2,5000,2500,1
300000,-1,-1,-1,-1,-1,-2,1706,2964,1
140000,0,0,0,0,0,2,8000,3100,0
80000,0,0,2,0,0,0,6384,0,0
360000,-1,-1,-1,-1,-2,-2,968,990,0
210000,0,0,0,0,0,0,2000,2000,0
50000,-1,2,2,2,0,0,0,2500,1
80000,1,-2,-2,-2,-1,-1,0,0,1
130000,0,0,0,0,0,0,2300,50577,0
50000,0,0,0,0,0,0,2610,2609,0
80000,-2,-2,-2,-2,-2,-2,395,1846,0
350000,-1,-1,2,2,2,-1,4273,0,0
330000,-2,-2,-2,-2,-2,-2,0,3080,0
80000,2,2,2,0,0,2,2500,1500,0
280000,-1,-1,-1,-1,-1,-1,15262,4951,0
30000,0,0,0,0,0,-2,1526,1696,0
200000,0,0,0,0,0,0,3000,4000,0
120000,-1,-1,-1,-1,-1,-1,485,721,0
50000,0,0,0,-2,-2,-2,1000,0,0
50000,1,2,0,0,0,0,0,2000,0
300000,1,2,2,2,2,2,6000,0,1
20000,0,-1,0,0,0,0,832,1000,0
50000,0,0,0,0,0,0,2000,1221,1
500000,0,0,0,0,0,0,10000,10000,0
130000,-1,-1,-1,0,-1,-1,1445,1651,0
70000,2,2,2,2,2,2,0,6672,1
70000,-1,-1,2,0,0,0,3010,0,0
120000,0,0,0,0,0,2,3000,2000,0
340000,0,0,0,0,0,0,3870,3819,0
130000,-1,-1,-1,-1,-1,-1,0,696,1
240000,0,0,0,0,0,0,15018,35521,0
50000,0,0,0,0,0,2,1849,5000,0
210000,-1,-1,-1,-1,-1,0,11876,11876,0
30000,2,2,2,2,2,2,1347,0,1
80000,0,0,0,0,0,0,3500,10092,0
50000,0,0,0,0,0,0,1872,1566,0
220000,0,0,0,0,0,0,3500,4846,0
40000,1,2,0,0,0,0,0,2000,0
280000,0,0,0,0,2,2,10600,9300,0
90000,-1,-1,-2,-2,-2,-2,0,0,0
180000,0,0,0,0,0,0,6000,7030,0
50000,0,0,0,0,0,0,1489,1326,1
320000,0,0,0,0,0,0,8000,6000,0
70000,0,0,0,0,0,0,1965,1995,0
260000,1,2,2,2,2,2,0,2007,1
360000,0,0,0,0,0,0,4013,90054,0
100000,0,0,0,0,0,0,4025,2511,0
100000,-1,-1,-1,-1,-1,0,380,380,1
140000,0,0,0,0,0,0,7000,6010,0
90000,1,2,2,2,0,0,8000,3000,0
220000,-1,-1,0,0,0,0,88444,4000,0
260000,-2,-2,-2,-2,-2,-2,0,0,0
260000,-1,-1,-1,-2,-2,-2,984,0,0
20000,-1,-1,-1,0,0,-2,0,20200,0
50000,2,0,0,0,0,0,1881,1915,0
70000,0,0,0,0,0,0,2700,2500,0
170000,2,2,2,2,2,2,2500,1500,1
30000,0,0,0,0,0,0,1900,1626,0
200000,0,0,0,0,0,0,8870,7578,0
50000,0,0,0,0,0,0,1620,1267,0
50000,1,-2,-2,-2,-2,-2,0,0,0
470000,0,0,0,0,0,0,2505,3000,0
20000,-1,-1,-1,-1,0,-1,274,1395,1
50000,2,-1,-1,-1,-1,-1,291,291,0
360000,0,0,0,0,0,0,15900,16489,0
20000,1,-2,-1,0,0,-1,0,390,0
140000,-1,-1,-1,-1,-1,-1,2136,6573,0
10000,0,0,0,0,0,0,1069,1081,1
90000,0,0,2,0,0,0,3500,0,0
200000,-1,-1,-1,0,0,0,9086,9219,0
390000,-1,-1,-1,-1,-1,0,827,827,0
90000,0,0,0,0,0,0,3600,3805,1
130000,1,-1,0,0,-1,-1,1483,1000,0
120000,1,-1,2,-1,3,2,974,0,1
160000,-1,-1,-2,-2,-1,-1,0,0,0
70000,2,2,-1,2,2,2,6,62343,0
80000,0,0,0,0,0,0,10000,1500,0
250000,0,0,0,0,0,0,2741,1741,0
240000,0,0,0,0,0,0,8000,7000,0
50000,0,0,0,0,0,0,2005,2000,0
30000,0,0,0,0,-1,-1,1078,1000,0
50000,2,0,0,0,0,0,3000,1600,1
80000,-1,-1,2,0,0,0,2245,0,1
130000,0,0,0,0,0,-2,8436,2270,0
50000,0,0,0,0,0,0,1707,1318,0
200000,1,-2,-2,-2,-1,2,0,0,0
140000,0,0,0,0,0,0,3609,2039,0
30000,0,0,0,0,0,0,2000,2000,0
20000,1,2,2,2,2,2,1000,6000,0
70000,0,0,0,0,2,2,1500,1500,0
20000,0,0,0,0,0,0,1308,1593,0
410000,0,0,0,0,0,0,3000,2800,0
250000,-1,-1,-1,-1,-1,-1,390,390,1
140000,2,0,0,0,0,0,5150,7750,1
90000,0,0,0,0,0,0,5005,5145,0
340000,-1,-1,-1,-1,-1,-1,325,325,0
230000,-1,-1,-1,-1,-1,-1,1716,0,0
80000,0,0,2,2,2,2,4000,2000,0
50000,0,0,0,0,0,0,1451,13609,1
60000,0,0,0,0,0,0,2300,2000,0
50000,0,0,0,0,2,0,1500,1481,0
210000,0,0,0,0,0,0,4741,5778,0
140000,0,0,0,0,0,0,5500,5700,0
20000,0,0,0,0,2,2,1092,1106,0
20000,1,-2,-1,0,0,0,0,42400,1
230000,-2,-2,-2,-2,-2,-2,1223,1000,0
210000,0,0,0,0,0,0,1606,2000,0
20000,0,0,0,0,0,0,3210,2000,0
50000,0,0,0,0,0,2,2100,1760,0
30000,0,-1,-1,0,-1,-1,262,20416,0
50000,0,0,0,0,0,0,1500,1500,1
150000,1,2,-1,0,-1,2,0,20962,0
160000,-1,2,2,-1,-1,-1,0,0,0
90000,0,0,0,0,0,0,1278,1086,0
150000,-1,-1,-1,-1,-1,-1,32400,13181,0
200000,-2,-2,-2,-2,-2,-2,0,0,1
170000,0,0,0,0,0,0,7540,7540,0
100000,0,0,0,0,0,2,4000,4500,0
20000,0,0,0,0,0,0,1529,1161,0
30000,0,0,0,0,0,0,1500,1500,0
200000,0,0,0,-2,-2,-2,2000,0,0
180000,-1,-1,-1,-1,-1,-1,390,390,0
160000,1,-1,0,0,0,-2,5621,1000,0
80000,1,2,0,0,2,2,0,2000,0
70000,2,0,0,0,0,0,5000,3000,0
80000,2,0,0,0,-2,-2,2815,1858,1
50000,0,0,0,0,0,0,2286,1302,1
140000,2,2,2,2,2,2,3200,2800,1
90000,0,0,-1,-1,-1,-1,10374,16926,0
120000,-1,-1,-2,-2,-2,-2,0,0,0
80000,-2,-2,-1,-1,0,0,1925,731,0
20000,4,3,2,0,0,0,0,0,1
20000,1,2,-1,0,0,0,0,20400,0
440000,-2,-2,-2,-2,-2,-2,200,751,0
310000,0,0,0,0,0,0,5000,100000,0
80000,-2,-2,-2,-2,-2,-1,0,0,0
200000,-2,-1,2,0,0,2,20000,0,0
300000,1,2,0,0,0,-1,0,4004,1
140000,0,0,0,0,0,-1,4293,1004,0
230000,-1,-1,-1,-1,-1,-1,5587,1186,0
130000,0,0,0,0,0,0,3516,4112,1
40000,0,0,0,0,0,0,3292,1400,0
20000,0,0,0,0,2,2,1600,1300,0
90000,0,0,0,0,0,0,2500,3000,0
50000,2,2,2,2,2,2,1600,1200,1
220000,0,0,0,0,0,0,6300,4500,0
60000,2,0,0,0,0,0,2000,2000,1
240000,0,0,0,0,0,0,15000,6000,0
400000,1,-2,-2,-2,-2,-2,0,0,0
120000,-1,-1,-1,-2,-1,2,1403,0,0
280000,1,-2,-2,-1,-1,-1,0,0,0
390000,-1,-1,-1,-1,-1,-1,1294,2133,0
340000,-1,-1,-1,-1,-1,-1,40670,24330,0
10000,-1,-1,-1,-1,-1,0,10400,1000,1
110000,0,0,0,0,0,0,32123,3000,1
100000,0,0,0,-2,-2,-2,5000,0,0
130000,0,0,0,0,0,0,5200,5301,0
230000,2,2,2,2,0,0,10000,3600,0
290000,0,0,0,0,2,2,12000,11600,1
50000,0,0,0,0,0,0,2000,2000,0
120000,-2,-2,-2,-2,-2,-2,17456,6826,0
240000,-1,-1,-1,0,-1,-1,4789,6853,1
360000,0,0,0,0,0,0,7294,6135,0
110000,0,0,0,0,0,0,3700,2212,0
60000,0,0,0,0,-1,0,1215,1001,0
130000,1,-2,-2,-1,0,0,0,0,1
250000,-1,-1,-1,-1,-1,-2,0,7376,0
410000,-1,-1,-1,-1,-1,-1,233,2266,0
130000,0,0,0,0,0,0,4700,3200,0
200000,0,0,0,2,2,2,7000,15500,0
60000,2,2,0,0,0,0,0,1800,0
20000,-2,-2,-2,-2,-2,-2,1377,4122,0
20000,0,0,0,0,2,0,2248,1500,0
380000,0,0,0,0,2,2,30125,11600,0
80000,0,0,0,0,-1,0,3369,1688,1
160000,0,0,0,0,0,0,1420,1699,0
50000,1,2,0,0,0,0,1400,1800,0
50000,0,0,0,0,0,0,2100,5000,0
310000,0,0,0,0,0,0,6000,5000,0
130000,0,0,0,0,2,2,4500,5200,0
180000,0,0,2,0,0,0,5317,23,0
130000,0,0,0,0,0,0,5008,6003,0
50000,0,0,0,0,0,0,6749,5000,0
150000,1,2,0,0,0,0,0,5035,1
230000,0,0,0,0,0,-2,4794,3116,0
20000,0,0,0,0,0,0,1321,1400,0
360000,1,-2,-2,-2,-2,-2,0,0,1
180000,1,-2,-2,-1,-1,-2,0,0,0
280000,0,0,0,0,0,0,7005,10023,0
90000,-1,0,0,2,2,2,1200,3000,1
210000,1,2,0,0,0,0,0,5000,0
240000,1,-2,-2,-2,-2,-2,0,0,1
200000,-1,-1,-2,-2,-2,-2,0,0,0
180000,0,0,0,0,0,0,5705,3003,0
190000,1,-1,2,0,0,0,4000,0,0
50000,-1,-1,-1,-1,-1,-1,4000,5000,0
80000,-1,-1,-1,0,0,0,0,31432,0
50000,2,2,0,0,0,0,1000,2000,1
130000,0,0,-2,-2,-2,-2,0,0,0
30000,2,2,2,2,2,2,2500,1000,1
30000,0,0,0,0,0,-1,5000,11000,0
50000,0,0,2,2,0,0,3300,1000,1
360000,0,0,0,0,0,0,4000,6000,0
80000,2,0,0,0,0,0,2039,2000,1
460000,0,0,0,0,0,0,6050,7000,0
200000,-1,-1,-1,-1,-1,-1,4318,4681,0
50000,0,0,0,-1,-1,0,5000,2510,1
370000,0,0,0,0,0,0,2896,2097,0
20000,3,2,2,2,2,2,1600,800,1
50000,0,0,0,0,0,0,2554,1900,0
80000,0,0,0,0,0,0,1500,3901,0
170000,1,-2,-2,-2,-2,-2,0,0,0
400000,-2,-2,-2,-2,-2,-2,21532,0,0
500000,0,0,0,0,0,0,3900,3200,0
250000,-1,-1,-1,-1,-1,-1,3924,4482,1
80000,0,0,0,0,0,0,2327,1687,0
90000,1,2,0,0,0,2,3000,2773,0
120000,4,3,2,0,0,0,0,0,1
310000,0,0,0,0,0,0,2500,2000,0
20000,0,0,-2,-2,-1,-1,406,1101,0
60000,-1,2,2,-1,2,2,0,0,0
460000,0,0,0,0,0,0,7018,7000,0
220000,-1,-1,-1,-1,-1,-1,1000,11289,0
220000,0,0,0,0,0,0,10000,8000,1
20000,1,2,0,0,0,-2,0,1000,0
80000,-1,-1,2,0,-1,2,19421,0,1
220000,-1,-1,-1,-1,-1,-1,4028,5892,0
20000,0,0,0,0,0,0,1193,1207,0
100000,0,0,0,0,0,0,2000,2000,0
230000,0,0,0,0,0,0,3687,4539,0
300000,0,0,0,0,0,-1,7028,6000,0
20000,0,-1,-1,-1,-1,-1,390,0,0
160000,-1,-1,-1,0,-1,-1,4238,780,0
70000,1,2,0,0,2,2,881,4700,1
240000,0,0,0,0,0,0,10000,15002,0
100000,-1,-1,-1,0,0,0,2530,23496,0
220000,-2,-2,-2,-2,-2,-2,2026,10040,0
50000,0,0,0,0,0,0,1107,1246,0
80000,-1,-1,-1,-2,-2,-2,5837,0,0
130000,2,2,2,-2,-2,-2,0,0,1
30000,1,2,0,0,2,2,1000,1800,0
360000,1,-2,-2,-2,-2,-2,0,0,1
280000,0,0,0,0,0,0,4728,4700,1
230000,0,0,0,0,0,0,1749,1764,0
30000,-1,-1,-1,-1,-1,-1,18407,640,0
70000,0,0,0,0,0,0,4016,2000,1
100000,0,0,0,0,0,0,1759,1730,0
50000,0,0,0,-1,2,0,2033,1900,1
150000,-2,-2,-2,-2,-2,-2,0,0,0
20000,-1,-1,-1,0,0,-2,0,1170,1
100000,2,-1,0,0,0,0,13008,1119,1
90000,2,2,2,0,0,0,2001,0,1
50000,0,0,0,0,0,0,2000,6000,0
200000,2,2,2,2,2,2,0,0,1
250000,0,0,0,0,0,-1,1500,1500,0
140000,1,-2,-2,-2,-2,-2,0,0,0
320000,-1,-1,-1,-1,0,-1,396,396,0
20000,2,2,2,2,2,2,1602,900,1
80000,0,0,0,0,0,0,3001,3000,0
300000,1,-2,-1,-1,-1,-1,0,200,0
500000,0,0,0,2,-1,-1,20015,1670,0
30000,1,-1,0,0,0,0,16547,3000,0
130000,2,-1,-1,0,-1,-1,1501,2598,0
40000,0,0,0,0,0,2,1976,1873,0
20000,0,0,0,0,-2,-1,1129,1002,0
470000,-1,-1,-1,-1,-1,-1,5478,4757,0
200000,-1,-1,-1,-1,-1,-1,208,1677,1
50000,2,2,2,2,2,2,1800,1500,1
130000,0,0,0,0,0,0,1550,1769,0
100000,-2,-2,-2,-2,-2,-1,792,0,0
160000,-1,-1,-1,-1,-1,0,0,700,0
50000,0,0,0,0,0,-1,1902,1200,0
180000,0,0,0,0,0,0,5087,2891,0
50000,0,0,0,0,0,0,2000,2000,0
70000,0,0,0,0,0,0,2924,1924,0
270000,2,2,2,2,2,2,3000,15000,1
210000,-2,-2,-2,-2,-2,-2,140,140,0
70000,0,0,0,0,0,-1,3017,2025,0
160000,-1,-1,-1,-1,0,-1,7340,0,0
30000,0,0,0,0,0,0,3000,6000,0
250000,-1,-1,-1,-1,-1,0,3276,4057,0
10000,1,2,0,0,2,2,0,1000,0
50000,1,2,2,2,2,2,0,3300,0
120000,-1,-1,-1,-1,0,-1,5558,5479,0
50000,0,0,0,0,0,0,1966,2210,0
250000,0,0,0,0,0,0,7000,3500,0
